expanded_url,file_name,directory,file_downloaded
https://api.nga.gov/iiif/998dd1fe-d5a9-4b11-87b7-a8951d276623/full/full/0/default.jpg,El_Sistema_Nervioso_del_Gran_Simpatico_(The_sympathetic_nervous_system).jpg,./All_Images,True
https://api.nga.gov/iiif/98843fa8-25ac-4495-9959-7e7d8d44f542/full/full/0/default.jpg,El_eclipse_(The_eclipse).jpg,./All_Images,True
https://api.nga.gov/iiif/31ac95a4-adee-47f3-acac-8face311b1b0/full/full/0/default.jpg,Sed_pública_(Public_thirst).jpg,./All_Images,True
https://api.nga.gov/iiif/2daff6d9-1416-4bdc-a356-4f3f598c5cda/full/full/0/default.jpg,La_quema_(The_kiln).jpg,./All_Images,True
https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9/full/full/0/default.jpg,La_de_las_Bellas_Artes_(She_of_the_fine_arts).jpg,./All_Images,True
https://api.nga.gov/iiif/16973e53-c5e1-4c92-8be9-7cbb0b1896b5/full/full/0/default.jpg,Los_agachados_(The_crouched_ones).jpg,./All_Images,True
https://api.nga.gov/iiif/379941ee-dfa0-40f7-996b-e8e109ad6cd0/full/full/0/default.jpg,Trampa_puesta_(Set_trap).jpg,./All_Images,True
https://api.nga.gov/iiif/00513eca-9795-4076-b5dd-63abfb5dd036/full/full/0/default.jpg,Un_poco_alegre_y_graciosa_(Somewhat_gay_and_graceful).jpg,./All_Images,True
https://api.nga.gov/iiif/790de038-bab3-404f-a55d-6fe871325100/full/full/0/default.jpg,Barda_de_panteon_(Enclosed_cemetary).jpg,./All_Images,True
https://api.nga.gov/iiif/aec17b53-ce01-484b-98f3-6480e59bd7ae/full/full/0/default.jpg,"Obrero_en_huelga,_asesinado_(Striking_worker,_assassinated).jpg",./All_Images,True
https://api.nga.gov/iiif/b89811de-7470-44a9-8831-92c180a042b2/full/full/0/default.jpg,Tumba_reciente_(Recent_grave).jpg,./All_Images,True
https://api.nga.gov/iiif/022a644a-14f2-47a9-b31b-c6e58fa59b6f/full/full/0/default.jpg,Paisaje_inventado_(Invented_landscape).jpg,./All_Images,True
https://api.nga.gov/iiif/a8cc0df1-436a-487b-9aa4-77f65fcbaa1a/full/full/0/default.jpg,Untitled_Composition.jpg,./All_Images,True
https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/full/full/0/default.jpg,Fifteen_Photographs_by_Manuel_Alvarez_Bravo.jpg,./All_Images,True
https://api.nga.gov/iiif/1db755eb-9b69-4842-8b00-ed4e13cb81ac/full/full/0/default.jpg,Desolación.jpg,./All_Images,True
https://api.nga.gov/iiif/76e2d1d7-efe9-442c-beed-4a2d0582b109/full/full/0/default.jpg,Clowns_(Payasos).jpg,./All_Images,True
https://api.nga.gov/iiif/25dc66d6-d136-4e49-bb6d-786c1f54a384/full/full/0/default.jpg,Third_World_Blondes_Have_More_Money_(Raquel_20_Animales).jpg,./All_Images,True
https://api.nga.gov/iiif/4b2005ad-193a-41ed-89b5-ef009ddf28ad/full/full/0/default.jpg,"Untitled_(Romero_Cavalcanti_wearing_Parangolé_Cape_25,_New_York_City,_1972).jpg",./All_Images,True
https://api.nga.gov/iiif/328ca85f-c36a-4550-93f3-40383bac2f2a/full/full/0/default.jpg,Untitled.jpg,./All_Images,True
https://api.nga.gov/iiif/c1b1c883-d432-49d3-9cb4-48f734121100/full/full/0/default.jpg,Horse_and_Running_Girl.jpg,./All_Images,True
https://api.nga.gov/iiif/ec5a4f1a-f913-436f-b162-b47e83d23ce5/full/full/0/default.jpg,"Heavy_Metal,_Vol._1,_No._6,_September_1977.jpg",./All_Images,True
https://api.nga.gov/iiif/6c42fc10-c024-4c71-9cbb-61b008cd16d3/full/full/0/default.jpg,Untitled_(Pier).jpg,./All_Images,True
https://api.nga.gov/iiif/c2e89939-eb4e-422c-ae6f-18b406088e05/full/full/0/default.jpg,Velero_(Ship).jpg,./All_Images,True
https://api.nga.gov/iiif/8fee3321-86c3-4bb4-a7ba-19d8059b8057/full/full/0/default.jpg,La_pêche_miraculeuse_(The_Miraculous_Catch_of_Fish)_Delhez.jpg,./All_Images,True
https://api.nga.gov/iiif/aa68a26d-7c4a-4b46-9b2c-09a72eac3f65/full/full/0/default.jpg,Cuatro_Pescaditos_(Four_Little_Fish)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/full/0/default.jpg,Doble_Identidad_&_Dupla_Identidade_(Double_Identity_&_Double_Identity)_Filho.jpg,./All_Images,True
https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/full/0/default.jpg,Doble_Identidad_&_Dupla_Identidade_(Double_Identity_&_Double_Identity)_Gerchman.jpg,./All_Images,True
https://api.nga.gov/iiif/a34be107-abb2-4506-99dc-1b27ab27ce36/full/full/0/default.jpg,La_Ciega_(The_Blind_Woman)_Yampolsky.jpg,./All_Images,True
https://api.nga.gov/iiif/64b385ad-0abb-4a7b-9ae8-8f47a152b24f/full/full/0/default.jpg,Onde_Verte_Tellez.jpg,./All_Images,True
https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b/full/full/0/default.jpg,El_Abrazo_(The_Hug)_Zúñiga.jpg,./All_Images,True
https://api.nga.gov/iiif/0546a68a-c828-40b3-98e9-9003eb31614f/full/full/0/default.jpg,Self-Portrait_at_Midnight_Cuevas.jpg,./All_Images,True
https://api.nga.gov/iiif/aeb0d69e-c343-422c-ba47-f73a5b83f0ef/full/full/0/default.jpg,"La_Mujer,_Juchitán,_Mexico_(The_Woman,_Juchitán,_Mexico)_Garduño.jpg",./All_Images,True
https://api.nga.gov/iiif/7ea115ab-a1c7-4a2b-ad96-67f2eae845c2/full/full/0/default.jpg,"Héroes_de_la_Patria,_Cuetzalan,_Puebla,_México_(Heroes_of_the_Fatherland,_Cuetzalan,_Puebla,_Mexico)_Iturbide.jpg",./All_Images,True
https://api.nga.gov/iiif/08bcd910-aa9a-4c8c-92ce-5caab654d66f/full/full/0/default.jpg,"Rostro_con_Peces,_Shipibo_Conibo,_Pucallpa,_Peru_(Face_with_Fish,_Shipibo_Conibo,_Pucallpa,_Peru)_Meinel.jpg",./All_Images,True
https://api.nga.gov/iiif/b4a4bfae-4961-44dd-8bd4-73531534f230/full/full/0/default.jpg,Caricia_(Caress)_Yampolsky.jpg,./All_Images,True
https://api.nga.gov/iiif/2b6cd073-1606-46f9-bc9b-7dda97050400/full/full/0/default.jpg,Diptych_Saunier.jpg,./All_Images,True
https://api.nga.gov/iiif/2719a376-8f9e-44f3-9e71-8f60c33d6633/full/full/0/default.jpg,La_grande_tentation_(The_Great_Temptation)_Delhez.jpg,./All_Images,True
https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed/full/full/0/default.jpg,Protesta_Dosamantes.jpg,./All_Images,True
https://api.nga.gov/iiif/7438e40f-fc27-4bb9-98d3-5de2446b3d25/full/full/0/default.jpg,"Grinding_Maize,_Cuautla_Méndez.jpg",./All_Images,True
https://api.nga.gov/iiif/68235bfe-8482-47b8-b5fa-a05a0113e11f/full/full/0/default.jpg,Hennequen_Plant_in_Yucatán_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2/full/full/0/default.jpg,"Lumber_Workers,_Bay_of_Campeche_Zalce.jpg",./All_Images,True
https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14/full/full/0/default.jpg,Lime_Kilns_in_Tula_Anguiano.jpg,./All_Images,True
https://api.nga.gov/iiif/642fc736-556b-4898-8cdf-14c617d85c3f/full/full/0/default.jpg,Equinox_Saunier.jpg,./All_Images,True
https://api.nga.gov/iiif/2204794b-1e0a-40d9-938c-0c81cf2e2275/full/full/0/default.jpg,Asymmetrical_Sin_Rizzi.jpg,./All_Images,True
https://api.nga.gov/iiif/0e0e9383-8aea-47b4-8f82-02a79650a243/full/full/0/default.jpg,Merging_Rizzi.jpg,./All_Images,True
https://api.nga.gov/iiif/4f644ef2-5827-4754-aab9-48bd1a413da8/full/full/0/default.jpg,Arrojo_Rizzi.jpg,./All_Images,True
https://api.nga.gov/iiif/91b80fa3-d28c-4843-99bb-2cdc1bcfacdf/full/full/0/default.jpg,May_17_Rizzi.jpg,./All_Images,True
https://api.nga.gov/iiif/5ed9f115-3f5a-4577-aa2c-94700bf56110/full/full/0/default.jpg,Untitled_Merida.jpg,./All_Images,True
https://api.nga.gov/iiif/59f7fd0f-a849-4826-9958-a4216263ecab/full/full/0/default.jpg,Untitled_Merida.jpg,./All_Images,True
https://api.nga.gov/iiif/44006d03-4c77-4818-8a41-da1bb705c2fe/full/full/0/default.jpg,Untitled_Merida.jpg,./All_Images,True
https://api.nga.gov/iiif/7e9de60c-1953-45ed-8277-9c77c5c48e6f/full/full/0/default.jpg,Untitled_Merida.jpg,./All_Images,True
https://api.nga.gov/iiif/c329b0e0-f3ac-431c-b9f6-951514c4afc4/full/full/0/default.jpg,Stairway_to_the_Cathedral_(Subida_a_la_catedral)_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/f7fcad2d-4b71-468f-b067-f7baf9bf1656/full/full/0/default.jpg,Magnolia_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/8c30027d-a4a4-44f2-be95-b3f350522c14/full/full/0/default.jpg,El_Jardinero_(The_Gardener)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/7c837bbf-a369-4fa9-a934-ca2d503fe291/full/full/0/default.jpg,La_Niña_del_Peine_(Girl_with_Comb)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/ae36e3f1-627d-4847-a0cb-36b91ea1e5cb/full/full/0/default.jpg,Marcha_Política_(Political_Rally)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/1d8f028c-9436-4564-9e97-e90e4db7817e/full/full/0/default.jpg,Quince_Años_(Fifteenth_Birthday)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/a4dc1d8e-f27d-416d-97fb-f37d69645599/full/full/0/default.jpg,Nuestra_Señora_de_Las_Iguanas_(Our_Lady_of_the_Iguanas)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/39935e6c-5662-460e-90fa-3b919f82d385/full/full/0/default.jpg,Procesión_(Procession)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/a9c432d7-2241-44b3-a121-94562c50e5f3/full/full/0/default.jpg,Nueve_Días_de_Luto_(Nine_Days_of_Mourning)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76/full/full/0/default.jpg,Mujer_y_Pájaros_(Woman_and_Birds)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/6e4bb295-39a8-4e64-a443-5c3b3dd4dfd7/full/full/0/default.jpg,Pescadores_y_Vagos_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4/full/full/0/default.jpg,Viejos_Desesperados_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/938fe6cf-4892-42b8-8d72-34e3fd1123ce/full/full/0/default.jpg,The_Old_Vic_Kuitca.jpg,./All_Images,True
https://api.nga.gov/iiif/a1899456-de3a-4b60-8009-86e89d7dcb77/full/full/0/default.jpg,El_Fantasma_(Ghost)_Reynoso.jpg,./All_Images,True
https://api.nga.gov/iiif/0d266bb0-ea84-4931-bf2b-caae2302efd3/full/full/0/default.jpg,Sin_título_(Milicianos_en_un_trinchera)_(Untitled_[Militiamen_in_a_trench])_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/f4437637-fe78-4994-9edf-db6e5553f1d5/full/full/0/default.jpg,Aid_from_the_Padre_Lovera.jpg,./All_Images,True
https://api.nga.gov/iiif/68b28110-8c57-4d3e-84a2-2b862af9ac05/full/full/0/default.jpg,Mulher_(Woman)_Carneiro.jpg,./All_Images,True
https://api.nga.gov/iiif/4c5d237d-b519-484d-a1a0-f422bd97befd/full/full/0/default.jpg,Beast_Aróstegui.jpg,./All_Images,True
https://api.nga.gov/iiif/1a6e2609-29d7-4aa7-afc4-40631656c05c/full/full/0/default.jpg,Untitled_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb/full/full/0/default.jpg,Remedios_Varo_Wearing_a_Mask_by_Leonora_Carrington_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/b875040c-30a5-4cb9-bda9-f260d76ebed2/full/full/0/default.jpg,Anunciation_(Annunciation)_Reynoso.jpg,./All_Images,True
https://api.nga.gov/iiif/bf7bdd78-1f1b-4037-a3e2-9f2953d7369c/full/full/0/default.jpg,El_Botéllon_(The_Bottle)_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/c66cc351-293a-42ac-a166-40d9964c91ee/full/full/0/default.jpg,"Seri_Indian,_Isla_del_Tiburon_Amero.jpg",./All_Images,True
https://api.nga.gov/iiif/2b149bb8-ff4f-4921-b590-0776f5721ed9/full/full/0/default.jpg,Pots_at_Market_Amero.jpg,./All_Images,True
https://api.nga.gov/iiif/0c45f816-d3ac-4f12-8402-84b67e941820/full/full/0/default.jpg,A_Sunburst_Restrained_Berrío.jpg,./All_Images,True
https://api.nga.gov/iiif/aecd527e-0cef-4523-89a9-c95de4f6a500/full/full/0/default.jpg,El_Grito_de_la_Muerte_(The_Scream_of_Death)_Andrade.jpg,./All_Images,True
https://api.nga.gov/iiif/11ce8833-3605-4dcb-8ce7-b906eafd538a/full/full/0/default.jpg,La_Mujer_Murciélago_(Bat_Woman)_Andrade.jpg,./All_Images,True
https://api.nga.gov/iiif/ea1b40a7-b41a-48c6-888a-366f519e1dc7/full/full/0/default.jpg,Open_Sea_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/8cfabf00-e13f-420c-9551-a097ebe5d49e/full/full/0/default.jpg,Untitled_#1_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/e3addd17-e87e-40cf-a88b-a607bd2d8604/full/full/0/default.jpg,Untitled_#2_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/47798689-c948-443f-a064-5c21cb501ad8/full/full/0/default.jpg,Untitled_#3_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/051a5ed9-8435-4dd3-9330-ab54cd557e35/full/full/0/default.jpg,Untitled_#4_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/5e6e61ae-9ceb-4390-a601-96967129a84c/full/full/0/default.jpg,Untitled_#5_Cinto.jpg,./All_Images,True
https://api.nga.gov/iiif/2348301b-e221-45b4-baa3-9a1dc6b82824/full/full/0/default.jpg,"Untitled_(Carnaval_de_Huejotzingo,_Puebla)_Horna.jpg",./All_Images,True
https://api.nga.gov/iiif/492e5724-afa1-4729-a10d-7a29da5238f6/full/full/0/default.jpg,Untitled_(Historia_de_un_Vampiro:_Sucedió_en_Coyoacán_en_1962)_Horna.jpg,./All_Images,True
https://api.nga.gov/iiif/7809cc5f-5883-4daa-9d4b-a74780121920/full/full/0/default.jpg,La_Escoba_&_The_Broom_&_Le_Volai_Yampolsky.jpg,./All_Images,True
https://api.nga.gov/iiif/71164ebd-ee46-4ac7-95ee-be6693a6d16b/full/full/0/default.jpg,Hombre_Bueno_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/1a4f8592-67ff-4b71-b2d4-1551c17cce9b/full/full/0/default.jpg,Vagabundo_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/48f68b56-2ade-4935-b72b-35fc87e05599/full/full/0/default.jpg,Errante_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/e4cbacfb-502c-44ae-8d82-5021ac5a6abd/full/full/0/default.jpg,Beethoven_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/0df9c7e6-a61d-4e84-8050-3077af8ca55e/full/full/0/default.jpg,Mother_and_Child_Amero.jpg,./All_Images,True
https://api.nga.gov/iiif/48aa9dfc-e35f-4c09-a25a-4fe15f1e440d/full/full/0/default.jpg,Viejo_Lobo_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/99d3dfc4-791e-4e8c-8472-1065d2fe1578/full/full/0/default.jpg,Atorrantes_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/325d2bd2-e2b2-422f-8128-e75967572153/full/full/0/default.jpg,The_Family_(La_familia)_Orozco.jpg,./All_Images,True
https://api.nga.gov/iiif/a419cda8-0cf4-4ea3-91b9-7452c57371ff/full/full/0/default.jpg,Viva_Zapata_Rivera.jpg,./All_Images,True
https://api.nga.gov/iiif/b5e4c88b-8712-4287-96fe-19d56eeb2910/full/full/0/default.jpg,Woodchopper_Tamayo.jpg,./All_Images,True
https://api.nga.gov/iiif/676a8a89-6d2b-4522-836b-e5d049f9adaf/full/full/0/default.jpg,Hombre_Bueno_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a/full/full/0/default.jpg,Vagabundo_Bellocq.jpg,./All_Images,True
https://api.nga.gov/iiif/5a31d1b6-ae47-41de-aafa-d0cf37bb28df/full/full/0/default.jpg,Head_of_a_Woman_Dosamantes.jpg,./All_Images,True
https://api.nga.gov/iiif/7dc7aaee-9ed3-46e8-bbfa-cb79b3d722ee/full/full/0/default.jpg,Street_Meeting_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/e814a3a6-49d1-47c3-a939-ff359624aebc/full/full/0/default.jpg,The_Thunderbolt_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/28ac13b4-2e6c-405b-945e-78217bbabf0b/full/full/0/default.jpg,Juarez_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/973327a8-9df1-47bc-828e-ed73cf47d73b/full/full/0/default.jpg,The_Vulture's_Nest_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/61962d8c-ed89-4877-98f4-9e8fdebe6f81/full/full/0/default.jpg,Fascism_I_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/6332d518-b57e-45ad-8a63-ec89a7fd5190/full/full/0/default.jpg,Fascism_II_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/bb6315fe-f30e-4fa6-be71-977f1872357b/full/full/0/default.jpg,The_Letter_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279/full/full/0/default.jpg,For_Teaching_Them_to_Read_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/f35a3591-7a96-48f8-b210-67bed580876e/full/full/0/default.jpg,Protest_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/f578ce52-6ae5-43b5-a161-77341a931e41/full/full/0/default.jpg,Book_Cover_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/5776ad08-74f2-4a27-ac9c-c03868c89d98/full/full/0/default.jpg,The_Peoples_Revenge_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/741bcfaa-6823-4ea7-9454-9bd8ff527807/full/full/0/default.jpg,Salute_to_the_Sun_Bracho.jpg,./All_Images,True
https://api.nga.gov/iiif/42c1ae2b-e24e-4c9b-a1bc-b0a0d2891edf/full/full/0/default.jpg,The_Injured_Eye_Castellanos.jpg,./All_Images,True
https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70/full/full/0/default.jpg,Flag_(Bandera)_Orozco.jpg,./All_Images,True
https://api.nga.gov/iiif/0dab8ff7-58f2-47cf-8134-e34eadd27eaf/full/full/0/default.jpg,Requiem_Orozco.jpg,./All_Images,True
https://api.nga.gov/iiif/95376c1b-b8e9-4ac9-8b0d-cb809944dc1f/full/full/0/default.jpg,Reclining_Nude_Siqueiros.jpg,./All_Images,True
https://api.nga.gov/iiif/06b5a19b-c340-4bdc-b577-949f57dbfd3c/full/full/0/default.jpg,Apples_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/550a3bbb-36c6-4608-bdc5-6db519a2b13c/full/full/0/default.jpg,Illustration_for_a_Popular_Song_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/bb581adc-a190-4b96-ad3c-004eec8aa4a5/full/full/0/default.jpg,Corner_of_a_House_and_Figures_(Esquina_de_casa_y_figuras)_Orozco.jpg,./All_Images,True
https://api.nga.gov/iiif/1b5ce5d5-edc8-4cb3-adb3-1bdaae0db2b9/full/full/0/default.jpg,Black_Woman_(Dama_negra)_Siqueiros.jpg,./All_Images,True
https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69/full/full/0/default.jpg,The_Weavers_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f/full/full/0/default.jpg,Chicle_Gatherer_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/0f30d35a-8e88-44e0-92e1-d6aea92dbceb/full/full/0/default.jpg,Sweat_of_Blood_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/b73e1b40-11a2-404c-a4c7-178c32a59e8c/full/full/0/default.jpg,25_Prints_of_Leopoldo_Mendez_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/ed5cf47e-6030-4177-82a5-e04e07653ab2/full/full/0/default.jpg,Dreams_of_Paupers_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c/full/full/0/default.jpg,Horsemen_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/931b0355-fce4-4d74-bb72-4f2644b43dbe/full/full/0/default.jpg,Landowner_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/5726f0a6-1eb3-4af7-8702-0772255668ce/full/full/0/default.jpg,Fools_Concert_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/b3418081-7046-465b-ae4d-d06f1789f637/full/full/0/default.jpg,Soldier_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/50ee2a2e-00e2-475a-aba7-ab7825c3db82/full/full/0/default.jpg,An_Accident_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d/full/full/0/default.jpg,The_Symphonic_Concert_of_Skeletons_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/96c34425-13be-48b8-a1e7-245ebef31ef3/full/full/0/default.jpg,Stablemen_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/5b8efbae-be7b-434d-8a34-a3a119b7c685/full/full/0/default.jpg,Prisoner_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/afe9a6f1-b7b6-46a7-9b07-a93dd0435f28/full/full/0/default.jpg,Newsboys_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/b8cb2f1a-f966-463a-8520-17d6c9b1541e/full/full/0/default.jpg,Mexico_Méndez.jpg,./All_Images,True
https://api.nga.gov/iiif/6423d549-6ba5-4d31-8c4f-7e1d3d7124ae/full/full/0/default.jpg,Woman_Seated_Costa.jpg,./All_Images,True
https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583/full/full/0/default.jpg,Yucatán_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/bb2278f8-99b5-472b-b6e6-f13ae9275feb/full/full/0/default.jpg,Fisherman_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/409133cc-0199-49a5-995f-88a0092f6f70/full/full/0/default.jpg,Woman_Seated_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/febd43c1-fb21-40c1-9e9a-472ca79a2185/full/full/0/default.jpg,Weaver_of_Becal_Hats_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/a96cfc6f-a283-4072-b5a3-24d681d8a70f/full/full/0/default.jpg,Mayan_Fisherman_in_Yucatán_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/fe675d7d-7a1a-49b3-a318-1e096d1f5ce9/full/full/0/default.jpg,The_Palizada_River_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/51513590-1da9-4b58-9173-3cadb5d0ae15/full/full/0/default.jpg,In_the_Hammock_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/6ec0cad1-bbd8-4ac6-b28b-c8ca437b23b9/full/full/0/default.jpg,Henequén_Worker_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/72ba7ff3-2b02-4d41-b6ca-0b3e9836ad04/full/full/0/default.jpg,Salt_Deposits_of_Celestién_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/00822cb7-0744-42c4-b68f-18219af95980/full/full/0/default.jpg,Garden_of_Hecelchácan_Zalce.jpg,./All_Images,True
https://api.nga.gov/iiif/f8f8a195-a6e4-4797-87c1-e0c4669f38d4/full/full/0/default.jpg,Work_Sica.jpg,./All_Images,True
https://api.nga.gov/iiif/34c1987f-6d7c-450b-99a5-7c430bd18050/full/full/0/default.jpg,Huida_a_Egipto_(Flight_into_Egypt)_Cantú.jpg,./All_Images,True
https://api.nga.gov/iiif/1f0ce0dc-18f6-4600-b50d-26c80b99c06e/full/full/0/default.jpg,Fiesta_Amero.jpg,./All_Images,True
https://api.nga.gov/iiif/552e99b7-0bb5-45e1-8b1b-7edeabdd5850/full/full/0/default.jpg,Gran_Alarma_Escandalosa_Posada.jpg,./All_Images,True
https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3/full/full/0/default.jpg,Serafina_Posada.jpg,./All_Images,True
https://api.nga.gov/iiif/92410def-988a-4866-9cc9-9f37ab62adac/full/full/0/default.jpg,La_Mujer_de_Cien_Maridos_-_Como_Alfileres_Prendidos_Posada.jpg,./All_Images,True
https://api.nga.gov/iiif/fcbe84cb-faa8-471d-b4be-7df9a9736b23/full/full/0/default.jpg,Don_Chepito_Posada.jpg,./All_Images,True
https://api.nga.gov/iiif/015dcd20-3dda-448f-a51b-618588eaff18/full/full/0/default.jpg,Calavera_Maderista_Posada.jpg,./All_Images,True
