uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name,objectid.1,accessioned,accessionnum,locationid,title,displaydate.1,beginyear.1,endyear.1,visualbrowsertimespan.1,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,customprinturl
15baaeb7-3a23-4eb0-a52f-e7910f7cb09a,https://api.nga.gov/iiif/15baaeb7-3a23-4eb0-a52f-e7910f7cb09a,"https://api.nga.gov/iiif/15baaeb7-3a23-4eb0-a52f-e7910f7cb09a/full/!200,200/0/default.jpg",primary,0,2647,4000,640.0,2011-12-28 15:51:49-05,2022-06-14 16:35:58-04,58846,,58846,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58846,1,1980.45.1132,,Fontamara III,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
c2ae4f39-514c-4fb8-9342-63e484bfbb2c,https://api.nga.gov/iiif/c2ae4f39-514c-4fb8-9342-63e484bfbb2c,"https://api.nga.gov/iiif/c2ae4f39-514c-4fb8-9342-63e484bfbb2c/full/!200,200/0/default.jpg",primary,0,2683,4000,640.0,2011-12-28 15:58:10-05,2022-06-14 16:35:58-04,58847,,58847,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58847,1,1980.45.1133,,Fontamara IV,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
f1b3c5a3-aa3d-421d-83c0-17f96a01ad31,https://api.nga.gov/iiif/f1b3c5a3-aa3d-421d-83c0-17f96a01ad31,"https://api.nga.gov/iiif/f1b3c5a3-aa3d-421d-83c0-17f96a01ad31/full/!200,200/0/default.jpg",primary,0,2574,4000,640.0,2011-12-28 16:00:04-05,2022-06-14 16:35:59-04,58849,,58849,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58849,1,1980.45.1135,,Fontamara VI,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
5a6fb089-a479-4f61-bd77-89ddea5cb449,https://api.nga.gov/iiif/5a6fb089-a479-4f61-bd77-89ddea5cb449,"https://api.nga.gov/iiif/5a6fb089-a479-4f61-bd77-89ddea5cb449/full/!200,200/0/default.jpg",primary,0,2571,4000,640.0,2011-12-28 16:00:53-05,2022-06-14 16:35:59-04,58850,,58850,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58850,1,1980.45.1136,,Fontamara VII,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
e999e1c8-49c7-4e2a-bf59-4381ee46c5a4,https://api.nga.gov/iiif/e999e1c8-49c7-4e2a-bf59-4381ee46c5a4,"https://api.nga.gov/iiif/e999e1c8-49c7-4e2a-bf59-4381ee46c5a4/full/!200,200/0/default.jpg",primary,0,2585,4000,640.0,2011-12-28 16:01:50-05,2022-06-14 16:35:59-04,58851,,58851,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58851,1,1980.45.1137,,Fontamara VIII,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
c23535fc-42c8-4f02-a89a-ebaa79ccbf2f,https://api.nga.gov/iiif/c23535fc-42c8-4f02-a89a-ebaa79ccbf2f,"https://api.nga.gov/iiif/c23535fc-42c8-4f02-a89a-ebaa79ccbf2f/full/!200,200/0/default.jpg",primary,0,2518,4000,640.0,2011-12-28 16:02:31-05,2022-06-14 16:35:59-04,58852,,58852,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58852,1,1980.45.1138,,Fontamara IX,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
3a89eb3d-2d08-4cf1-b1ba-db7639f84cad,https://api.nga.gov/iiif/3a89eb3d-2d08-4cf1-b1ba-db7639f84cad,"https://api.nga.gov/iiif/3a89eb3d-2d08-4cf1-b1ba-db7639f84cad/full/!200,200/0/default.jpg",primary,0,2527,4000,640.0,2011-12-28 16:03:18-05,2022-06-14 16:35:59-04,58853,,58853,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58853,1,1980.45.1139,,Fontamara X,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
7daa2c06-952f-4bfe-8489-3125c7547b02,https://api.nga.gov/iiif/7daa2c06-952f-4bfe-8489-3125c7547b02,"https://api.nga.gov/iiif/7daa2c06-952f-4bfe-8489-3125c7547b02/full/!200,200/0/default.jpg",primary,0,2570,4000,640.0,2011-12-28 16:04:25-05,2022-06-14 16:35:59-04,58854,,58854,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58854,1,1980.45.1140,,Fontamara XI,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
0558ca25-f61a-446f-96ca-a2d34a89134d,https://api.nga.gov/iiif/0558ca25-f61a-446f-96ca-a2d34a89134d,"https://api.nga.gov/iiif/0558ca25-f61a-446f-96ca-a2d34a89134d/full/!200,200/0/default.jpg",primary,0,2591,4000,640.0,2011-12-28 16:07:00-05,2022-06-14 16:35:59-04,58855,,58855,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58855,1,1980.45.1141,,Fontamara XII,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
c37c7389-cc9b-4796-9c2e-29086603e346,https://api.nga.gov/iiif/c37c7389-cc9b-4796-9c2e-29086603e346,"https://api.nga.gov/iiif/c37c7389-cc9b-4796-9c2e-29086603e346/full/!200,200/0/default.jpg",primary,0,2567,4000,640.0,2011-12-28 16:05:11-05,2022-06-14 16:35:59-04,58856,,58856,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58856,1,1980.45.1142,,Fontamara XIII,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
362ecc21-ba65-458a-b318-7a14da30a2ec,https://api.nga.gov/iiif/362ecc21-ba65-458a-b318-7a14da30a2ec,"https://api.nga.gov/iiif/362ecc21-ba65-458a-b318-7a14da30a2ec/full/!200,200/0/default.jpg",primary,0,2524,4000,640.0,2011-12-28 16:06:01-05,2022-06-14 16:35:59-04,58857,,58857,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58857,1,1980.45.1143,,Fontamara XIV,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
7b5c808c-0c92-4472-a91b-ce9d98c6b02f,https://api.nga.gov/iiif/7b5c808c-0c92-4472-a91b-ce9d98c6b02f,"https://api.nga.gov/iiif/7b5c808c-0c92-4472-a91b-ce9d98c6b02f/full/!200,200/0/default.jpg",primary,0,2868,3970,640.0,2011-12-28 16:09:13-05,2022-06-14 16:36:00-04,58858,,58858,1,artist,artist,5141,500469327.0,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920.0,2001.0,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,58858,1,1980.45.1144,,Fontamara XV,1947,1947,1947,1926 to 1950,woodcut,,,,"Ostrower, Fayga",Fayga Ostrower,,Rosenwald Collection,Print,,print,,0,CG-W,Fontamara Series,Fontamara Series,,,2019-10-28 22:01:34.883-04,
3c838c28-76db-4a30-b59a-1e7ec4c88b32,https://api.nga.gov/iiif/3c838c28-76db-4a30-b59a-1e7ec4c88b32,"https://api.nga.gov/iiif/3c838c28-76db-4a30-b59a-1e7ec4c88b32/full/!200,200/0/default.jpg",primary,0,3077,4000,640.0,2012-01-19 15:21:00-05,2022-06-14 16:38:31-04,58984,,58984,1,artist,artist,5449,,"Saunier, Hector",Hector Saunier,Saunier,"Argentinean, born 1936",1,1936.0,,1926 to 1950,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,58984,1,1980.45.1247,,Babilonia,1972,1972,1972,1951 to 1975,engraving,,,,"Saunier, Hector",Hector Saunier,,Rosenwald Collection,Print,,print,,0,CG-E,,,,,2019-10-28 22:01:34.883-04,
03896dc3-2ef2-4f73-9127-8dc1fe088d5b,https://api.nga.gov/iiif/03896dc3-2ef2-4f73-9127-8dc1fe088d5b,"https://api.nga.gov/iiif/03896dc3-2ef2-4f73-9127-8dc1fe088d5b/full/!200,200/0/default.jpg",primary,0,4000,3234,640.0,2012-01-19 15:19:44-05,2022-06-14 16:38:31-04,58985,,58985,1,artist,artist,5449,,"Saunier, Hector",Hector Saunier,Saunier,"Argentinean, born 1936",1,1936.0,,1926 to 1950,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,58985,1,1980.45.1248,,Lunaire,1971,1971,1971,1951 to 1975,color etching,,,,"Saunier, Hector",Hector Saunier,,Rosenwald Collection,Print,,print,,0,CG-E,,,,,2019-10-28 22:01:34.883-04,
166f96ba-21fa-4233-a60a-4919c5ec16c2,https://api.nga.gov/iiif/166f96ba-21fa-4233-a60a-4919c5ec16c2,"https://api.nga.gov/iiif/166f96ba-21fa-4233-a60a-4919c5ec16c2/full/!200,200/0/default.jpg",primary,0,2584,4000,640.0,2012-01-19 15:10:36-05,2022-06-14 16:38:30-04,58986,,58986,1,artist,artist,5449,,"Saunier, Hector",Hector Saunier,Saunier,"Argentinean, born 1936",1,1936.0,,1926 to 1950,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,58986,1,1980.45.1249,,Mujer,1973,1973,1973,1951 to 1975,engraving,,,,"Saunier, Hector",Hector Saunier,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
463171b5-806e-4ff4-a0d6-fd9717bc4309,https://api.nga.gov/iiif/463171b5-806e-4ff4-a0d6-fd9717bc4309,"https://api.nga.gov/iiif/463171b5-806e-4ff4-a0d6-fd9717bc4309/full/!200,200/0/default.jpg",primary,0,2797,4000,640.0,2009-10-21 13:41:42-04,2022-05-20 13:30:29-04,59857,,59857,1,artist,artist,2518,500031259.0,"Torres-García, Joaquín",Joaquín Torres-García,Torres-García,"Uruguayan, 1874 - 1949",1,1874.0,1949.0,1851 to 1875,Uruguayan,Other,individual,Uruguayan,0.0001306591755406,UY,South America,Uruguay,59857,1,1980.54.1,,Port of Uruguay,1933,1933,1933,1926 to 1950,gouache over graphite on paperboard,overall: 16.6 x 11.5 cm (6 9/16 x 4 1/2 in.),lower left in black: J.T.G.; lower right in black: 33; upper right: (15),,"Torres-García, Joaquín",Joaquín Torres-García,,Gift of Mrs. Ruth Carter Johnson,Drawing,,drawing,,0,CG-E,,,,,2019-10-28 22:01:34.883-04,
e30f8bfc-84e4-4162-be5e-9e5f41cd936d,https://api.nga.gov/iiif/e30f8bfc-84e4-4162-be5e-9e5f41cd936d,"https://api.nga.gov/iiif/e30f8bfc-84e4-4162-be5e-9e5f41cd936d/full/!200,200/0/default.jpg",primary,0,2881,4000,640.0,2012-01-23 12:10:05-05,2022-06-14 16:39:28-04,60891,,60891,1,artist,artist,1918,500024331.0,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899.0,1991.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,60891,1,1981.61.3,,Untitled,c. 1981,1981,1981,1976 to 2000,stencil print with embossing on hand-made paper,,,,"Tamayo, Rufino",Rufino Tamayo,,Gift of J. Carter Brown,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
e219709a-6fcc-4559-9459-2d6877681b79,https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79,"https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79/full/!200,200/0/default.jpg",primary,0,3553,3702,640.0,2012-01-20 16:29:59-05,2022-06-14 16:38:59-04,61460,,61460,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61460,1,1983.18.1,,City of the Eyes I,1966,1966,1966,1951 to 1975,lithograph (zinc and stone) in blue and black on white Nacre paper,image: 25.5 x 25.2 cm (10 1/16 x 9 15/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
7ee6a216-1398-41b1-9444-2e65c80db44a,https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a,"https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a/full/!200,200/0/default.jpg",primary,0,3548,3744,640.0,2012-01-20 16:29:23-05,2022-06-14 16:38:59-04,61462,,61462,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61462,1,1983.18.2,,City of the Eyes II,1966,1966,1966,1951 to 1975,lithograph (stone) in blue on white Nacre paper,image: 25.6 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
504ea081-0e23-42e4-bf95-5970de613d71,https://api.nga.gov/iiif/504ea081-0e23-42e4-bf95-5970de613d71,"https://api.nga.gov/iiif/504ea081-0e23-42e4-bf95-5970de613d71/full/!200,200/0/default.jpg",primary,0,3534,3751,640.0,2012-01-20 16:28:46-05,2022-06-14 16:38:59-04,61463,,61463,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61463,1,1983.18.3,,City of the Eyes III,1966,1966,1966,1951 to 1975,lithograph (zinc and stone) in blue and black on white Nacre paper,image: 25.8 x 25.3 cm (10 3/16 x 9 15/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
bbb69e27-3960-480a-9add-3a9e6f66d8ea,https://api.nga.gov/iiif/bbb69e27-3960-480a-9add-3a9e6f66d8ea,"https://api.nga.gov/iiif/bbb69e27-3960-480a-9add-3a9e6f66d8ea/full/!200,200/0/default.jpg",primary,0,3586,3687,640.0,2012-01-20 16:27:58-05,2022-06-14 16:38:58-04,61464,,61464,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61464,1,1983.18.4,,City of the Eyes IV,1966,1966,1966,1951 to 1975,lithograph (zinc and stone) in violet and black onwhite Nacre paper,image: 25.5 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
dd62856f-6036-49ba-97b6-a8e895d01f19,https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19,"https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19/full/!200,200/0/default.jpg",primary,0,3544,3710,640.0,2012-01-20 16:26:52-05,2022-06-14 16:38:58-04,61465,,61465,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61465,1,1983.18.5,,City of the Eyes V,1966,1966,1966,1951 to 1975,lithograph (stone) in black on white Nacre paper,image: 25.5 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), Sanchez (T.40)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
c6f6aa75-6624-4070-9c9c-54cacccdd4cb,https://api.nga.gov/iiif/c6f6aa75-6624-4070-9c9c-54cacccdd4cb,"https://api.nga.gov/iiif/c6f6aa75-6624-4070-9c9c-54cacccdd4cb/full/!200,200/0/default.jpg",primary,0,3564,3739,640.0,2012-01-20 16:26:07-05,2022-06-14 16:38:58-04,61466,,61466,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61466,1,1983.18.6,,City of the Eyes VI,1966,1966,1966,1951 to 1975,lithograph (stone) in black on white Nacre paper,image: 25.6 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), Sanchez (T.40)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
2173245e-99f7-4bc5-a7f9-80b8a6bd3947,https://api.nga.gov/iiif/2173245e-99f7-4bc5-a7f9-80b8a6bd3947,"https://api.nga.gov/iiif/2173245e-99f7-4bc5-a7f9-80b8a6bd3947/full/!200,200/0/default.jpg",primary,0,3521,3667,640.0,2012-01-20 16:25:22-05,2022-06-14 16:38:58-04,61467,,61467,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61467,1,1983.18.7,,City of the Eyes VII,1966,1966,1966,1951 to 1975,lithograph (zinc and stone) in red and black on white Nacre paper,image: 25.5 x 25.3 cm (10 1/16 x 9 15/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
68f35bcf-49f6-4050-b9b2-9156b230b6a1,https://api.nga.gov/iiif/68f35bcf-49f6-4050-b9b2-9156b230b6a1,"https://api.nga.gov/iiif/68f35bcf-49f6-4050-b9b2-9156b230b6a1/full/!200,200/0/default.jpg",primary,0,3533,3614,640.0,2012-01-20 16:24:31-05,2022-06-14 16:38:58-04,61468,,61468,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61468,1,1983.18.8,,City of the Eyes VIII,1966,1966,1966,1951 to 1975,lithograph (stone) in black on white Nacre paper,image: 25.1 x 25.4 cm (9 7/8 x 10 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
e4c16214-4ac1-40bc-a4e6-46549ac9b894,https://api.nga.gov/iiif/e4c16214-4ac1-40bc-a4e6-46549ac9b894,"https://api.nga.gov/iiif/e4c16214-4ac1-40bc-a4e6-46549ac9b894/full/!200,200/0/default.jpg",primary,0,3552,3686,640.0,2012-01-20 16:23:47-05,2022-06-14 16:38:56-04,61469,,61469,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61469,1,1983.18.9,,City of the Eyes IX,1966,1966,1966,1951 to 1975,lithograph (zinc and stone) in violet and black onwhite Nacre paper,image: 25.6 x 25.7 cm (10 1/16 x 10 1/8 in.),,"BS: Tamarind (T.1), de Soto (T.10)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
e1096521-ea9c-4010-9519-34493b19a8e2,https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2,"https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2/full/!200,200/0/default.jpg",primary,0,3547,3699,640.0,2012-01-20 16:22:57-05,2022-06-14 16:38:55-04,61470,,61470,1,artist,artist,2861,500118427.0,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933.0,2020.0,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala,61470,1,1983.18.10,,City of the Eyes X,1966,1966,1966,1951 to 1975,lithograph (stone) in black on white Nacre paper,image: 25.3 x 25.4 cm (9 15/16 x 10 in.),,"BS: Tamarind (T.1), Sanchez (T.40)","Abularach, Rodolfo",Rodolfo Abularach,,Gift of Dorothy J. and Benjamin B. Smith,Print,,print,61461.0,0,CG-W,City of the Eyes,City of the Eyes [1983.18.1-10],,,2019-10-28 22:01:34.883-04,
