uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name
7ec39474-266c-49af-9f8b-de5757dfc616,https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616,"https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616/full/!200,200/0/default.jpg",primary,0,3274,4000,640,2012-01-23 13:43:52-05,2022-06-14 16:39:57-04,64172,,64172,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
7ee6a216-1398-41b1-9444-2e65c80db44a,https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a,"https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a/full/!200,200/0/default.jpg",primary,0,3548,3744,640,2012-01-20 16:29:23-05,2022-06-14 16:38:59-04,61462,,61462,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
7f202e56-ff73-4937-bf0e-4ac1e05ab884,https://api.nga.gov/iiif/7f202e56-ff73-4937-bf0e-4ac1e05ab884,"https://api.nga.gov/iiif/7f202e56-ff73-4937-bf0e-4ac1e05ab884/full/!200,200/0/default.jpg",primary,0,4000,1700,640,2012-01-23 12:57:32-05,2022-06-14 16:39:36-04,48683,,48683,1,artist,artist,5444,,"Silva Santamaría, Guillermo",Guillermo Silva Santamaría,Silva Santamaría,"Mexican, born 1922",1,1922,,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
80204088-0414-4a17-a00b-609b1ee3ed84,https://api.nga.gov/iiif/80204088-0414-4a17-a00b-609b1ee3ed84,"https://api.nga.gov/iiif/80204088-0414-4a17-a00b-609b1ee3ed84/full/!200,200/0/default.jpg",primary,0,3560,3768,640,2012-01-20 16:59:57-05,2022-06-14 16:39:05-04,61487,,61487,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
8124fbd0-40d6-43cd-a3f9-9e7987b6520f,https://api.nga.gov/iiif/8124fbd0-40d6-43cd-a3f9-9e7987b6520f,"https://api.nga.gov/iiif/8124fbd0-40d6-43cd-a3f9-9e7987b6520f/full/!200,200/0/default.jpg",primary,0,4000,3087,640,2011-12-28 16:25:14-05,2022-06-14 16:36:03-04,48421,,48421,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
833133e1-2d47-44ef-a299-6a1e1edaa279,https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279,"https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279/full/!200,200/0/default.jpg",primary,0,4000,3178,640,2012-01-23 12:28:11-05,2022-06-14 16:39:32-04,30712,,30712,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
83c83210-819e-4c27-8c48-95234b7d69f3,https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3,"https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3/full/!200,200/0/default.jpg",primary,0,2873,4000,,2011-02-18 16:25:35-05,2022-06-15 17:00:05-04,152827,,152827,1,artist,artist,5265,500032573,"Posada, José Guadalupe",José Guadalupe Posada,Posada,"Mexican, 1851 - 1913",1,1851,1913,1851 to 1875,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
8594c7fc-7771-434c-a536-93ca8686b17a,https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a,"https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a/full/!200,200/0/default.jpg",primary,0,4000,2123,640,2012-01-23 13:22:22-05,2022-06-14 16:39:51-04,133881,,133881,1,artist,artist,28727,500472229,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
862b7038-2f4a-4afb-80e1-94f58a3e1a76,https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76,"https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76/full/!200,200/0/default.jpg",primary,0,2739,4000,,2015-07-07 14:39:57-04,2022-05-20 14:40:15-04,211396,,211396,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
8648c5d7-a8ca-4fe4-a939-552bab335e70,https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70,"https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70/full/!200,200/0/default.jpg",primary,0,4000,2559,640,2012-01-23 12:55:59-05,2022-06-14 16:39:36-04,30273,,30273,1,artist,artist,5136,500012316,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883,1949,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
873d5439-4de3-43d9-a770-8237c3afc012,https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012,"https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012/full/!200,200/0/default.jpg",primary,0,4000,3218,640,2012-01-23 12:52:04-05,2022-06-14 16:39:35-04,64181,,64181,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
87fd48ae-86eb-4d5b-966d-f1a88d4b45a8,https://api.nga.gov/iiif/87fd48ae-86eb-4d5b-966d-f1a88d4b45a8,"https://api.nga.gov/iiif/87fd48ae-86eb-4d5b-966d-f1a88d4b45a8/full/!200,200/0/default.jpg",primary,0,2897,4000,640,2015-07-08 10:52:38-04,2022-05-20 14:40:32-04,197751,,197751,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
8c007b9f-6117-4323-a876-38fc1e0f02f3,https://api.nga.gov/iiif/8c007b9f-6117-4323-a876-38fc1e0f02f3,"https://api.nga.gov/iiif/8c007b9f-6117-4323-a876-38fc1e0f02f3/full/!200,200/0/default.jpg",primary,0,4000,2090,640,2012-01-23 13:18:50-05,2022-06-14 16:39:47-04,133878,,133878,1,artist,artist,28727,500472229,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
8c1fb6df-ee5b-4b6e-8a2a-12ac7d8baaf8,https://api.nga.gov/iiif/8c1fb6df-ee5b-4b6e-8a2a-12ac7d8baaf8,"https://api.nga.gov/iiif/8c1fb6df-ee5b-4b6e-8a2a-12ac7d8baaf8/full/!200,200/0/default.jpg",primary,0,3629,4699,640,2008-12-16 13:46:40-05,2022-06-09 14:40:40-04,119789,,119789,2,artist,printer,35252,,Taller de Grafica Popular,Taller de Grafica Popular,,"Mexican, founded 1937",1,1937,,1926 to 1950,Mexican,Mexican,corporate,Mexican,0.0024171947475011,MX,North America,Mexico
8c30027d-a4a4-44f2-be95-b3f350522c14,https://api.nga.gov/iiif/8c30027d-a4a4-44f2-be95-b3f350522c14,"https://api.nga.gov/iiif/8c30027d-a4a4-44f2-be95-b3f350522c14/full/!200,200/0/default.jpg",primary,0,2694,4000,,2015-07-07 14:34:50-04,2022-05-20 14:40:15-04,211393,,211393,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
8cfabf00-e13f-420c-9551-a097ebe5d49e,https://api.nga.gov/iiif/8cfabf00-e13f-420c-9551-a097ebe5d49e,"https://api.nga.gov/iiif/8cfabf00-e13f-420c-9551-a097ebe5d49e/full/!200,200/0/default.jpg",primary,0,9447,13719,640,2021-06-03 15:25:57-04,2022-06-10 16:26:04-04,222828,,222828,1,artist,artist,51620,500332855,"Cinto, Sandra",Sandra Cinto,Cinto,"Brazilian, born 1968",1,1968,,1951 to 1975,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
8fecf953-0364-438d-b88b-63d8c842f7f6,https://api.nga.gov/iiif/8fecf953-0364-438d-b88b-63d8c842f7f6,"https://api.nga.gov/iiif/8fecf953-0364-438d-b88b-63d8c842f7f6/full/!200,200/0/default.jpg",primary,0,4000,3094,640,2011-12-28 16:23:23-05,2022-06-14 16:36:02-04,48419,,48419,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
8fee3321-86c3-4bb4-a7ba-19d8059b8057,https://api.nga.gov/iiif/8fee3321-86c3-4bb4-a7ba-19d8059b8057,"https://api.nga.gov/iiif/8fee3321-86c3-4bb4-a7ba-19d8059b8057/full/!200,200/0/default.jpg",primary,0,3341,4000,640,2016-03-16 11:57:57-04,2022-06-15 13:53:28-04,169871,,169871,1,artist,artist,25864,,"Delhez, Victor",Victor Delhez,Delhez,"Argentinean, born Belgium, 1902 - 1985",1,1902,1985,1901 to 1925,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
913cdf51-5667-4213-a85b-3cc6096f09e4,https://api.nga.gov/iiif/913cdf51-5667-4213-a85b-3cc6096f09e4,"https://api.nga.gov/iiif/913cdf51-5667-4213-a85b-3cc6096f09e4/full/!200,200/0/default.jpg",primary,0,4000,3078,640,2011-12-28 16:14:47-05,2022-06-14 16:36:01-04,48416,,48416,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
91b80fa3-d28c-4843-99bb-2cdc1bcfacdf,https://api.nga.gov/iiif/91b80fa3-d28c-4843-99bb-2cdc1bcfacdf,"https://api.nga.gov/iiif/91b80fa3-d28c-4843-99bb-2cdc1bcfacdf/full/!200,200/0/default.jpg",primary,0,7620,9209,640,2019-07-17 00:00:00-04,2022-05-25 16:59:03-04,199315,,199315,1,artist,artist,46354,,"Rizzi, Maria Teresa",Maria Teresa Rizzi,Rizzi,"Argentinean, born 1957",1,1957,,1951 to 1975,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
92410def-988a-4866-9cc9-9f37ab62adac,https://api.nga.gov/iiif/92410def-988a-4866-9cc9-9f37ab62adac,"https://api.nga.gov/iiif/92410def-988a-4866-9cc9-9f37ab62adac/full/!200,200/0/default.jpg",primary,0,2726,4000,,2011-02-18 16:26:22-05,2022-06-15 17:00:05-04,152829,,152829,1,artist,artist,5265,500032573,"Posada, José Guadalupe",José Guadalupe Posada,Posada,"Mexican, 1851 - 1913",1,1851,1913,1851 to 1875,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
93025113-bd40-4031-8bda-ec4a4cfea885,https://api.nga.gov/iiif/93025113-bd40-4031-8bda-ec4a4cfea885,"https://api.nga.gov/iiif/93025113-bd40-4031-8bda-ec4a4cfea885/full/!200,200/0/default.jpg",primary,0,3629,3809,640,2012-01-20 16:58:27-05,2022-06-14 16:39:04-04,61488,,61488,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
931b0355-fce4-4d74-bb72-4f2644b43dbe,https://api.nga.gov/iiif/931b0355-fce4-4d74-bb72-4f2644b43dbe,"https://api.nga.gov/iiif/931b0355-fce4-4d74-bb72-4f2644b43dbe/full/!200,200/0/default.jpg",primary,0,4000,3218,640,2012-01-23 12:16:32-05,2022-06-14 16:39:29-04,30694,,30694,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
938fe6cf-4892-42b8-8d72-34e3fd1123ce,https://api.nga.gov/iiif/938fe6cf-4892-42b8-8d72-34e3fd1123ce,"https://api.nga.gov/iiif/938fe6cf-4892-42b8-8d72-34e3fd1123ce/full/!200,200/0/default.jpg",primary,0,12398,12495,640,2018-09-21 11:07:53-04,2022-05-25 11:07:58-04,216535,,216535,1,artist,artist,35145,500117883,"Kuitca, Guillermo",Guillermo Kuitca,Kuitca,"Argentinean, born 1961",1,1961,,1951 to 1975,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
95376c1b-b8e9-4ac9-8b0d-cb809944dc1f,https://api.nga.gov/iiif/95376c1b-b8e9-4ac9-8b0d-cb809944dc1f,"https://api.nga.gov/iiif/95376c1b-b8e9-4ac9-8b0d-cb809944dc1f/full/!200,200/0/default.jpg",primary,0,4821,3541,640,2012-01-23 13:41:29-05,2022-06-14 16:39:57-04,30303,,30303,1,artist,artist,1876,500008908,"Siqueiros, David Alfaro",David Alfaro Siqueiros,Siqueiros,"Mexican, 1896 - 1974",1,1896,1974,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
957d7147-9e54-473f-bd03-79b84d327c59,https://api.nga.gov/iiif/957d7147-9e54-473f-bd03-79b84d327c59,"https://api.nga.gov/iiif/957d7147-9e54-473f-bd03-79b84d327c59/full/!200,200/0/default.jpg",primary,0,29263,22362,,2021-09-09 11:41:46-04,2022-07-15 13:42:54-04,45866,"We look across a forested ravine painted in deep greens and blues at a terracotta-orange building at the top of a hill at the center of this nearly square, loosely painted landscape. Spring and moss-green trees grow along the ravine in front of us and up the left side of the canvas. Shadows within the densely forested area are painted with slate and royal blue with touches of plum and lavender purple, and the blue continues into the sky in the upper right quadrant of the composition. The sky is visible through the pointed, arched windows on the upper level of the building, giving the impression that it might be incomplete or in ruins. The building is made up of two stories over a protruding base, which could be a fortress-like structure below or a cliff face. Loose, thick brushstrokes are visible throughout.",45866,2,owner,previous owner,9371,500031425,"de Zayas, Marius",Marius de Zayas,de Zayas,"Mexican, 1880 - 1961",1,1880,1961,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
95bc5221-79a1-49e1-b75d-67832d4cb941,https://api.nga.gov/iiif/95bc5221-79a1-49e1-b75d-67832d4cb941,"https://api.nga.gov/iiif/95bc5221-79a1-49e1-b75d-67832d4cb941/full/!200,200/0/default.jpg",primary,0,2963,4000,640,2011-12-28 16:21:24-05,2022-06-14 16:36:02-04,46741,,46741,1,artist,artist,2911,500082877,"Antunez, Nemesio",Nemesio Antunez,Antunez,"Chilean, 1918 - 1993",1,1918,1993,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
95e203fb-116a-4e79-92d1-837032f1f168,https://api.nga.gov/iiif/95e203fb-116a-4e79-92d1-837032f1f168,"https://api.nga.gov/iiif/95e203fb-116a-4e79-92d1-837032f1f168/full/!200,200/0/default.jpg",primary,0,7902,9913,640,2022-02-15 14:54:01-05,2022-07-08 22:10:53.327-04,224191,,224191,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
96a750e5-76bb-4773-892e-d73d79d671a8,https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8,"https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8/full/!200,200/0/default.jpg",primary,0,15793,12511,,2017-01-04 09:15:14-05,2022-07-15 13:43:44-04,54129,"Pale beige, angular houses cluster at the center of the horizontal landscape painting. The hilly, rocky landscape around and below the houses is painted with cool blues and greens, and warm ivory and caramel brown beneath a pale blue sky. The artist applied the paint with regular, parallel, straight strokes.",54129,4,owner,previous owner,9371,500031425,"de Zayas, Marius",Marius de Zayas,de Zayas,"Mexican, 1880 - 1961",1,1880,1961,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
96c34425-13be-48b8-a1e7-245ebef31ef3,https://api.nga.gov/iiif/96c34425-13be-48b8-a1e7-245ebef31ef3,"https://api.nga.gov/iiif/96c34425-13be-48b8-a1e7-245ebef31ef3/full/!200,200/0/default.jpg",primary,0,3216,4000,640,2012-01-23 12:19:54-05,2022-06-14 16:39:29-04,30699,,30699,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
973327a8-9df1-47bc-828e-ed73cf47d73b,https://api.nga.gov/iiif/973327a8-9df1-47bc-828e-ed73cf47d73b,"https://api.nga.gov/iiif/973327a8-9df1-47bc-828e-ed73cf47d73b/full/!200,200/0/default.jpg",primary,0,4000,3195,640,2012-01-23 12:25:45-05,2022-06-14 16:39:31-04,30708,,30708,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
9807f699-e9e3-4394-93e6-04457280314c,https://api.nga.gov/iiif/9807f699-e9e3-4394-93e6-04457280314c,"https://api.nga.gov/iiif/9807f699-e9e3-4394-93e6-04457280314c/full/!200,200/0/default.jpg",primary,0,4000,3055,640,2015-07-08 11:11:08-04,2022-05-20 14:40:35-04,197752,,197752,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
98843fa8-25ac-4495-9959-7e7d8d44f542,https://api.nga.gov/iiif/98843fa8-25ac-4495-9959-7e7d8d44f542,"https://api.nga.gov/iiif/98843fa8-25ac-4495-9959-7e7d8d44f542/full/!200,200/0/default.jpg",primary,0,4000,3071,640,2011-04-14 16:30:06-04,2022-05-19 13:02:04-04,150706,,150706,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
98ae910f-0268-4f9a-81a5-e85ca42379b5,https://api.nga.gov/iiif/98ae910f-0268-4f9a-81a5-e85ca42379b5,"https://api.nga.gov/iiif/98ae910f-0268-4f9a-81a5-e85ca42379b5/full/!200,200/0/default.jpg",primary,0,1906,4000,640,2012-11-07 14:32:25-05,2022-06-15 13:30:36-04,145431,,145431,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
998dd1fe-d5a9-4b11-87b7-a8951d276623,https://api.nga.gov/iiif/998dd1fe-d5a9-4b11-87b7-a8951d276623,"https://api.nga.gov/iiif/998dd1fe-d5a9-4b11-87b7-a8951d276623/full/!200,200/0/default.jpg",primary,0,3190,4000,640,2011-04-14 16:29:01-04,2022-05-19 13:02:04-04,150705,,150705,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
99d3dfc4-791e-4e8c-8472-1065d2fe1578,https://api.nga.gov/iiif/99d3dfc4-791e-4e8c-8472-1065d2fe1578,"https://api.nga.gov/iiif/99d3dfc4-791e-4e8c-8472-1065d2fe1578/full/!200,200/0/default.jpg",primary,0,4000,2315,640,2012-01-19 15:50:27-05,2022-06-14 16:38:43-04,4556,,4556,1,artist,artist,3489,,"Bellocq, Adolfo",Adolfo Bellocq,Bellocq,"Argentinean, 1899-1972",1,1899,1972,1876 to 1900,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
9b366e1a-72b5-4658-adbf-452dbea104db,https://api.nga.gov/iiif/9b366e1a-72b5-4658-adbf-452dbea104db,"https://api.nga.gov/iiif/9b366e1a-72b5-4658-adbf-452dbea104db/full/!200,200/0/default.jpg",primary,0,3096,4000,640,2012-09-04 13:37:08-04,2022-06-15 13:19:06-04,119885,,119885,1,artist,artist,25864,,"Delhez, Victor",Victor Delhez,Delhez,"Argentinean, born Belgium, 1902 - 1985",1,1902,1985,1901 to 1925,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
9b3f0cb3-0f85-47d6-92ad-ac2f762302c7,https://api.nga.gov/iiif/9b3f0cb3-0f85-47d6-92ad-ac2f762302c7,"https://api.nga.gov/iiif/9b3f0cb3-0f85-47d6-92ad-ac2f762302c7/full/!200,200/0/default.jpg",primary,0,3295,4844,640,2005-06-10 09:23:03-04,2022-05-19 11:13:51-04,130886,,130886,1,artist,artist,5318,500107510,"Rayo, Omar",Omar Rayo,Rayo,"Colombian, 1928 - 2010",1,1928,2010,1926 to 1950,Colombian,Other,individual,Colombian,0.0001306591755406,CO,South America,Colombia
9c5f5c00-4ea3-4d00-90d5-be843b7307bf,https://api.nga.gov/iiif/9c5f5c00-4ea3-4d00-90d5-be843b7307bf,"https://api.nga.gov/iiif/9c5f5c00-4ea3-4d00-90d5-be843b7307bf/full/!200,200/0/default.jpg",primary,0,3103,4000,640,2012-01-20 18:20:47-05,2022-06-14 16:39:26-04,74837,,74837,1,artist,artist,6962,,"Lozza, Raul",Raul Lozza,Lozza,"Argentinean, born 1911",1,1911,2011,1901 to 1925,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
9d0df346-7ed7-4991-9876-154a829c0317,https://api.nga.gov/iiif/9d0df346-7ed7-4991-9876-154a829c0317,"https://api.nga.gov/iiif/9d0df346-7ed7-4991-9876-154a829c0317/full/!200,200/0/default.jpg",primary,0,4000,2932,640,2012-01-23 13:53:00-05,2022-06-14 16:39:59-04,133435,,133435,1,artist,artist,5136,500012316,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883,1949,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
9d101e31-4820-4998-a340-2e8a09be6927,https://api.nga.gov/iiif/9d101e31-4820-4998-a340-2e8a09be6927,"https://api.nga.gov/iiif/9d101e31-4820-4998-a340-2e8a09be6927/full/!200,200/0/default.jpg",primary,0,4000,3097,640,2011-12-28 16:18:59-05,2022-06-14 16:36:01-04,48414,,48414,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
9e847fa5-62b0-4b4b-9e55-1aeb728f669e,https://api.nga.gov/iiif/9e847fa5-62b0-4b4b-9e55-1aeb728f669e,"https://api.nga.gov/iiif/9e847fa5-62b0-4b4b-9e55-1aeb728f669e/full/!200,200/0/default.jpg",primary,0,2809,4000,640,2012-01-23 12:37:12-05,2022-06-14 16:39:33-04,61931,,61931,1,artist,artist,3845,500021586,"Cuevas, José Luis",José Luis Cuevas,Cuevas,"Mexican, 1934 - 2017",1,1934,2017,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a04f4ebb-6567-430c-8f63-cf6aa58c936b,https://api.nga.gov/iiif/a04f4ebb-6567-430c-8f63-cf6aa58c936b,"https://api.nga.gov/iiif/a04f4ebb-6567-430c-8f63-cf6aa58c936b/full/!200,200/0/default.jpg",primary,0,3563,3571,640,2011-01-10 17:01:01-05,2022-06-15 12:55:24-04,62012,,62012,1,artist,artist,5918,500117602,Gego,Gego,Gego,"Venezuelan, 1912 - 1994",1,1912,1994,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
a0eaf43e-1889-45ab-add1-5d422ffa8a06,https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06,"https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/!200,200/0/default.jpg",primary,0,4000,2671,640,2016-03-31 15:04:30-04,2022-05-19 12:42:05-04,173039,,173039,1,artist,artist,40991,500066376,"Gerchman, Rubens",Rubens Gerchman,Gerchman,"Brazilian,  1942 - 2008",1,1942,2008,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
a0eaf43e-1889-45ab-add1-5d422ffa8a06,https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06,"https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/!200,200/0/default.jpg",primary,0,4000,2671,640,2016-03-31 15:04:30-04,2022-05-19 12:42:05-04,173039,,173039,2,artist,author,48572,,"Filho, Armando Freitas",Armando Freitas Filho,Filho,"Brazilian, born 1940",1,1940,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
a1899456-de3a-4b60-8009-86e89d7dcb77,https://api.nga.gov/iiif/a1899456-de3a-4b60-8009-86e89d7dcb77,"https://api.nga.gov/iiif/a1899456-de3a-4b60-8009-86e89d7dcb77/full/!200,200/0/default.jpg",primary,0,6136,7895,640,2020-11-17 17:37:40-05,2022-06-07 16:12:20-04,216620,,216620,1,artist,artist,49585,,"Reynoso, Antonio",Antonio Reynoso,Reynoso,"Mexican, 1919 - 1996",1,1919,1996,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a2bc5dff-08a4-46d5-9784-bed07028d33b,https://api.nga.gov/iiif/a2bc5dff-08a4-46d5-9784-bed07028d33b,"https://api.nga.gov/iiif/a2bc5dff-08a4-46d5-9784-bed07028d33b/full/!200,200/0/default.jpg",primary,0,2926,4000,640,2011-12-28 16:30:34-05,2022-06-14 16:36:03-04,48425,,48425,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
